node_id,account_age_days,in_degree,out_degree,label
4938,1693,1,5,0
4939,406,2,2,0
4940,79,1,3,0
4941,1352,2,4,0
4942,185,2,2,0
4943,1925,4,4,0
4944,1311,1,2,0
4945,228,2,6,0
4946,1833,2,4,0
4947,105,2,3,0
4948,253,2,3,0
4949,516,2,4,0
4950,1832,6,3,0
4951,824,33,2,1
4952,939,2,4,0
4953,1269,1,2,0
4954,1085,3,3,0
4955,429,1,3,0
4956,1007,3,4,0
4957,1584,2,5,0
4958,993,5,3,0
4959,1270,3,0,0
4960,750,2,2,0
4961,1865,1,2,0
4962,317,1,2,0
4963,122,0,3,0
4964,296,4,1,0
4965,992,2,4,0
4966,351,4,4,0
4967,1561,3,3,0
4968,1023,2,4,0
4969,355,1,3,0
4970,1164,3,1,0
4971,1814,2,4,0
4972,1779,2,4,0
4973,1926,1,3,0
4974,1335,1,2,0
4975,244,2,1,0
4976,1108,2,2,0
4977,1778,2,2,0
4978,1581,1,2,0
4979,1188,3,1,0
4980,1431,0,5,0
4981,1280,1,2,0
4982,1785,2,2,0
4983,571,3,0,0
4984,1306,3,5,0
4985,1887,1,7,0
4986,1778,3,4,0
4987,1081,3,1,0
4988,1742,2,2,0
4989,626,1,3,0
4990,937,3,5,0
4991,1801,2,5,0
4992,723,0,3,0
4993,1372,4,3,0
4994,576,1,2,0
4995,353,1,2,0
4996,351,3,1,0
4997,424,5,0,0
4998,384,4,0,0
4999,285,0,4,0
5000,545,4,2,0
5001,1438,2,4,0
5002,1335,2,4,0
5003,1066,0,6,0
5004,739,2,3,0
5005,772,1,3,0
5006,929,3,2,0
5007,1852,4,2,0
5008,1341,2,3,0
5009,525,0,4,0
5010,637,4,3,0
5011,879,1,3,0
5012,101,2,1,0
5013,84,3,1,0
5014,1599,2,5,0
5015,1796,2,1,0
5016,1905,1,5,0
5017,1162,35,2,1
5018,1125,1,5,0
5019,1512,1,3,0
5020,1890,1,6,0
5021,192,3,3,0
5022,450,1,4,0
5023,454,2,1,0
5024,1625,2,2,0
5025,103,2,3,0
5026,826,2,2,0
5027,1457,2,3,0
5028,151,3,1,0
5029,255,1,3,0
5030,1127,1,5,0
5031,453,2,3,0
5032,1730,2,2,0
5033,518,3,3,0
5034,1038,3,8,0
5035,1120,6,7,0
5036,550,3,2,0
5037,1144,1,5,0
5038,342,1,4,0
5039,326,2,1,0
5040,1570,3,1,0
5041,226,2,2,0
5042,613,3,5,0
5043,1536,2,2,0
5044,347,1,2,0
5045,997,0,4,0
5046,980,3,1,0
5047,227,3,1,0
5048,1854,5,3,0
5049,676,5,2,0
5050,1785,3,3,0
5051,405,1,4,0
5052,81,2,2,0
5053,1733,2,2,0
5054,336,3,0,0
5055,1342,4,0,0
5056,121,5,4,0
5057,62,3,4,0
5058,1917,2,2,0
5059,1047,1,3,0
5060,1687,1,5,0
5061,1644,1,3,0
5062,1082,2,2,0
5063,722,1,4,0
5064,1967,2,1,0
5065,368,3,3,0
5066,1081,2,5,0
5067,1064,3,3,0
5068,675,0,6,0
5069,1890,1,4,0
5070,967,1,2,0
5071,1948,1,2,0
5072,702,2,2,0
5073,831,4,2,0
5074,144,21,2,1
5075,1003,4,2,0
5076,799,1,6,0
5077,1232,2,2,0
5078,866,2,2,0
5079,1498,1,4,0
5080,547,4,1,0
5081,673,32,2,1
5082,882,2,2,0
5083,1742,33,1,1
5084,1051,2,1,0
5085,925,1,3,0
5086,808,2,1,0
5087,1728,2,3,0
5088,1991,2,6,0
5089,257,1,7,0
5090,1967,1,6,0
5091,281,2,3,0
5092,1319,2,1,0
5093,224,1,2,0
5094,744,1,2,0
5095,293,1,2,0
5096,819,4,2,0
5097,856,1,4,0
5098,1163,3,2,0
5099,905,2,4,0
5100,890,1,2,0
5101,1375,2,1,0
5102,1740,1,5,0
5103,240,3,0,0
5104,1949,5,2,0
5105,70,2,4,0
5106,914,21,2,1
5107,624,2,3,0
5108,1081,2,2,0
5109,81,2,1,0
5110,1814,3,4,0
5111,48,1,7,0
5112,1583,2,1,0
5113,173,3,2,0
5114,1251,4,4,0
5115,1351,2,2,0
5116,825,3,2,0
5117,1947,2,3,0
5118,1276,0,3,0
5119,1896,0,6,0
5120,545,3,1,0
5121,1794,3,1,0
5122,1726,2,1,0
5123,507,1,3,0
5124,1795,2,2,0
5125,544,1,5,0
5126,617,2,2,0
5127,470,2,2,0
5128,1117,3,4,0
5129,395,1,2,0
5130,1691,2,2,0
5131,624,3,2,0
5132,398,30,2,1
5133,813,2,3,0
5134,1344,5,0,0
5135,945,1,4,0
5136,1015,1,3,0
5137,857,18,3,1
5138,672,3,0,0
5139,573,1,3,0
5140,602,3,2,0
5141,1336,5,1,0
5142,1009,0,3,0
5143,929,1,2,0
5144,1702,2,2,0
5145,140,2,1,0
5146,1071,2,1,0
5147,1712,3,2,0
5148,1412,1,4,0
5149,211,3,4,0
5150,669,1,2,0
5151,1588,2,3,0
5152,1549,3,2,0
5153,1680,1,2,0
5154,582,1,5,0
5155,348,1,3,0
5156,51,3,5,0
5157,1297,0,4,0
5158,223,1,3,0
5159,693,2,2,0
5160,1732,3,4,0
5161,1395,2,4,0
5162,1147,3,3,0
5163,1237,5,2,0
5164,1032,1,2,0
5165,405,3,2,0
5166,313,2,3,0
5167,1218,2,1,0
5168,1643,1,2,0
5169,175,1,3,0
5170,922,2,1,0
5171,220,3,2,0
5172,366,2,3,0
5173,1963,1,6,0
5174,408,1,3,0
5175,1027,2,3,0
5176,1912,1,5,0
5177,1886,5,4,0
5178,1549,4,0,0
5179,599,2,5,0
5180,1972,1,4,0
5181,635,2,5,0
5182,964,1,3,0
5183,695,3,4,0
5184,1649,1,4,0
5185,1233,5,0,0
5186,1071,20,2,1
5187,1984,2,2,0
5188,943,3,3,0
5189,1977,2,4,0
5190,171,0,3,0
5191,1500,2,1,0
5192,1600,3,1,0
5193,483,2,4,0
5194,250,2,1,0
5195,1221,2,1,0
5196,874,1,3,0
5197,1250,3,1,0
5198,373,2,2,0
5199,1845,1,5,0
5200,696,4,4,0
5201,242,1,4,0
5202,1465,42,4,1
5203,547,2,2,0
5204,321,2,3,0
5205,518,1,3,0
5206,306,1,3,0
5207,1345,4,1,0
5208,1128,0,4,0
5209,1495,1,4,0
5210,1387,3,3,0
5211,840,6,1,0
5212,1003,1,4,0
5213,964,1,2,0
5214,641,3,2,0
5215,883,2,1,0
5216,844,1,3,0
5217,580,1,4,0
5218,381,4,1,0
5219,315,2,4,0
5220,1055,3,2,0
5221,749,2,4,0
5222,1015,2,4,0
5223,1274,4,2,0
5224,1773,2,1,0
5225,560,0,4,0
5226,1985,3,1,0
5227,1771,0,4,0
5228,531,2,5,0
5229,902,4,2,0
5230,162,1,3,0
5231,127,3,4,0
5232,1008,6,2,0
5233,1689,3,1,0
5234,1159,5,0,0
5235,395,1,2,0
5236,1809,1,3,0
5237,1792,2,1,0
5238,700,2,3,0
5239,120,2,4,0
5240,1309,1,3,0
5241,116,2,4,0
5242,225,2,3,0
5243,117,1,3,0
5244,145,2,5,0
5245,1476,1,2,0
5246,216,1,4,0
5247,318,1,3,0
5248,969,1,4,0
5249,313,3,4,0
5250,776,7,1,0
5251,691,3,2,0
5252,49,0,6,0
5253,1950,1,2,0
5254,204,2,2,0
5255,136,2,2,0
5256,1792,1,3,0
5257,861,1,2,0
5258,1996,4,2,0
5259,1352,2,1,0
5260,334,2,2,0
5261,1446,2,2,0
5262,1498,2,1,0
5263,1409,3,3,0
5264,861,1,3,0
5265,464,2,2,0
5266,1809,2,2,0
5267,398,1,2,0
5268,1264,0,4,0
5269,601,3,0,0
5270,1618,3,2,0
5271,533,1,3,0
5272,1510,0,6,0
5273,828,2,3,0
5274,1598,4,5,0
5275,1314,3,2,0
5276,644,2,1,0
5277,270,1,4,0
5278,1468,1,3,0
5279,1232,2,2,0
5280,643,0,3,0
5281,439,3,3,0
5282,1246,2,4,0
5283,1649,2,3,0
5284,1521,1,3,0
5285,1832,3,2,0
5286,736,2,2,0
5287,514,4,2,0
5288,1644,0,5,0
5289,1419,2,1,0
5290,1505,1,3,0
5291,1888,3,0,0
5292,1284,0,4,0
5293,989,2,3,0
5294,1367,2,2,0
5295,1778,1,5,0
5296,511,3,1,0
5297,1634,2,2,0
5298,1185,2,1,0
5299,771,2,1,0
5300,1054,2,3,0
5301,819,1,3,0
5302,392,0,4,0
5303,1300,28,2,1
5304,1746,3,3,0
5305,456,3,4,0
5306,1101,3,3,0
5307,882,2,3,0
5308,940,1,2,0
5309,64,4,1,0
5310,157,1,3,0
5311,1042,1,2,0
5312,331,1,4,0
5313,164,5,2,0
5314,568,2,2,0
5315,1042,3,2,0
5316,549,1,4,0
5317,1945,2,2,0
5318,288,4,3,0
5319,962,1,3,0
5320,1872,1,3,0
5321,1404,1,2,0
5322,1960,28,1,1
5323,1880,2,3,0
5324,577,5,2,0
5325,1272,0,6,0
5326,254,3,4,0
5327,488,2,3,0
5328,306,1,4,0
5329,1260,19,2,1
5330,398,2,3,0
5331,251,1,3,0
5332,506,2,1,0
5333,758,2,2,0
5334,844,2,2,0
5335,1528,3,3,0
5336,731,2,3,0
5337,1431,2,2,0
5338,434,2,2,0
5339,1497,3,2,0
5340,458,0,3,0
5341,1776,1,3,0
5342,1553,2,2,0
5343,1167,1,3,0
5344,273,41,1,1
5345,1114,1,3,0
5346,1768,3,3,0
5347,266,1,3,0
5348,1494,2,1,0
5349,950,2,1,0
5350,975,2,2,0
5351,1647,1,4,0
5352,1960,3,1,0
5353,944,2,2,0
5354,733,4,1,0
5355,680,42,0,1
5356,1527,0,4,0
5357,717,1,3,0
5358,477,3,3,0
5359,1916,3,5,0
5360,1535,6,5,0
5361,348,3,1,0
5362,1814,18,3,1
5363,235,1,5,0
5364,1314,2,3,0
5365,825,2,5,0
5366,194,2,1,0
5367,1971,1,5,0
5368,1468,3,4,0
5369,193,3,3,0
5370,108,1,2,0
5371,693,2,4,0
5372,1606,3,1,0
5373,563,3,1,0
5374,1450,3,3,0
5375,300,3,2,0
5376,320,2,2,0
5377,151,2,2,0
5378,1826,2,2,0
5379,304,3,1,0
5380,1331,3,2,0
5381,1130,3,3,0
5382,878,2,1,0
5383,1301,3,4,0
5384,1671,2,4,0
5385,1342,5,4,0
5386,62,2,2,0
5387,564,2,7,0
5388,887,3,6,0
5389,851,3,2,0
5390,1168,3,2,0
5391,292,2,2,0
5392,519,2,3,0
5393,1022,0,4,0
5394,53,2,2,0
5395,1114,2,2,0
5396,1297,0,4,0
5397,701,1,5,0
5398,1503,2,3,0
5399,715,1,2,0
5400,263,2,1,0
5401,1065,2,2,0
5402,967,0,8,0
5403,864,2,4,0
5404,1298,2,5,0
5405,1784,3,1,0
5406,1393,1,5,0
5407,430,3,0,0
5408,1452,4,3,0
5409,1516,2,2,0
5410,148,1,3,0
5411,1706,0,7,0
5412,626,2,4,0
5413,1779,3,3,0
5414,583,1,4,0
5415,1449,2,1,0
5416,1716,2,1,0
5417,1050,1,4,0
5418,326,1,2,0
5419,515,2,3,0
5420,1238,2,3,0
5421,1622,2,2,0
5422,1367,3,5,0
5423,773,1,3,0
5424,1473,2,5,0
5425,1118,2,5,0
5426,236,2,3,0
5427,87,2,6,0
5428,1231,1,2,0
5429,983,3,3,0
5430,1679,4,1,0
5431,1064,3,1,0
5432,1988,2,2,0
5433,1397,3,3,0
5434,1113,1,2,0
5435,1874,1,3,0
5436,1527,3,1,0
5437,1880,4,1,0
5438,381,20,2,1
5439,919,2,3,0
5440,1540,5,1,0
5441,1632,1,3,0
5442,125,3,4,0
5443,726,2,3,0
5444,1425,2,3,0
5445,1809,1,3,0
5446,896,1,5,0
5447,1222,1,2,0
5448,497,1,3,0
5449,518,2,3,0
5450,1041,3,3,0
5451,557,0,5,0
5452,613,2,2,0
5453,93,27,2,1
5454,1052,1,3,0
5455,1789,3,1,0
5456,286,1,2,0
5457,1111,1,4,0
5458,1435,4,2,0
5459,744,5,1,0
5460,615,1,5,0
5461,1897,2,2,0
5462,1374,2,4,0
5463,373,4,1,0
5464,1332,1,3,0
5465,1548,1,2,0
5466,816,4,0,0
5467,1534,2,1,0
5468,809,2,1,0
5469,796,2,3,0
5470,156,3,2,0
5471,1452,3,1,0
5472,849,1,3,0
5473,39,1,4,0
5474,1616,1,5,0
5475,1316,0,3,0
5476,1320,0,4,0
5477,843,4,2,0
5478,1244,3,1,0
5479,892,2,4,0
5480,547,3,2,0
5481,1850,2,2,0
5482,43,3,1,0
5483,1594,2,2,0
5484,229,1,3,0
5485,1386,25,1,1
5486,1877,2,5,0
5487,825,0,6,0
5488,469,2,1,0
5489,245,3,2,0
5490,1913,1,2,0
5491,1930,0,8,0
5492,465,2,1,0
5493,1982,3,3,0
5494,944,3,2,0
5495,395,1,2,0
5496,791,2,2,0
5497,114,3,2,0
5498,1653,24,4,1
5499,1819,2,2,0
5500,1250,2,2,0
5501,942,0,4,0
5502,395,1,2,0
5503,1640,4,1,0
5504,759,3,2,0
5505,1404,1,3,0
5506,218,4,1,0
5507,143,0,6,0
5508,1822,1,3,0
5509,202,4,1,0
5510,1050,1,2,0
5511,793,2,2,0
5512,366,1,4,0
5513,675,2,3,0
5514,1898,3,0,0
5515,1485,2,5,0
5516,1897,0,4,0
5517,429,2,3,0
5518,1301,3,1,0
5519,1223,3,2,0
5520,305,3,3,0
5521,917,3,1,0
5522,1652,1,2,0
5523,637,2,2,0
5524,246,1,2,0
5525,423,3,0,0
5526,1288,2,2,0
5527,687,4,3,0
5528,1406,2,2,0
5529,1040,1,4,0
5530,1421,0,3,0
5531,1377,1,3,0
5532,1373,1,2,0
5533,1652,1,3,0
5534,1788,4,2,0
5535,1968,2,1,0
5536,196,1,2,0
5537,428,4,3,0
5538,393,0,4,0
5539,914,1,3,0
5540,601,1,4,0
5541,1630,1,4,0
5542,1532,2,1,0
5543,1417,5,0,0
5544,942,4,2,0
5545,542,1,3,0
5546,1037,1,5,0
5547,1135,2,3,0
5548,954,0,4,0
5549,425,2,3,0
5550,563,2,4,0
5551,1607,2,1,0
5552,831,6,0,0
5553,1768,1,2,0
5554,1078,2,1,0
5555,1308,1,6,0
5556,731,1,3,0
5557,1024,3,3,0
5558,704,3,2,0
5559,1743,3,4,0
5560,487,3,2,0
5561,992,1,2,0
5562,234,0,7,0
5563,1995,1,4,0
5564,1505,3,1,0
5565,645,32,1,1
5566,1420,3,1,0
5567,1649,2,3,0
5568,557,3,2,0
5569,1556,2,2,0
5570,1850,1,3,0
5571,154,2,1,0
5572,876,1,3,0
5573,1708,2,3,0
5574,947,1,2,0
5575,154,2,5,0
5576,1497,0,3,0
5577,512,1,3,0
5578,1029,2,3,0
5579,1810,2,3,0
5580,889,3,2,0
5581,1266,1,3,0
5582,105,1,3,0
5583,1638,1,4,0
5584,1984,3,2,0
5585,1947,1,4,0
5586,848,2,1,0
5587,1161,1,2,0
5588,563,2,2,0
5589,1248,1,2,0
5590,1824,1,2,0
5591,846,3,2,0
5592,1656,0,3,0
5593,843,3,3,0
5594,95,1,5,0
5595,350,2,2,0
5596,610,4,1,0
5597,557,4,1,0
5598,1237,1,4,0
5599,294,1,4,0
5600,1168,5,1,0
5601,604,1,8,0
5602,357,3,4,0
5603,499,4,1,0
5604,1014,2,1,0
5605,749,1,3,0
5606,1573,2,2,0
5607,1856,1,4,0
5608,879,1,3,0
5609,1399,1,4,0
5610,1101,3,3,0
5611,109,4,2,0
5612,1812,2,1,0
5613,1396,3,4,0
5614,845,1,2,0
5615,832,1,4,0
5616,557,1,3,0
5617,1502,1,4,0
5618,179,1,3,0
5619,1055,1,2,0
5620,299,1,3,0
5621,1928,0,4,0
5622,1665,3,1,0
5623,423,2,2,0
5624,1102,5,5,0
5625,1542,3,2,0
5626,1552,1,4,0
5627,1943,1,2,0
5628,273,4,2,0
5629,1639,2,3,0
5630,1271,2,2,0
5631,947,1,4,0
5632,165,2,1,0
5633,593,2,3,0
5634,1700,0,3,0
5635,981,1,4,0
5636,1051,3,2,0
5637,516,2,4,0
5638,1881,2,3,0
5639,956,3,1,0
5640,440,3,2,0
5641,429,1,2,0
5642,933,3,2,0
5643,1601,1,2,0
5644,983,1,3,0
5645,298,1,2,0
5646,1560,2,5,0
5647,104,2,2,0
5648,147,1,2,0
5649,588,3,5,0
5650,689,4,2,0
5651,1926,2,3,0
5652,1030,2,1,0
5653,1718,1,3,0
5654,1542,3,1,0
5655,787,2,3,0
5656,291,1,4,0
5657,1903,3,1,0
5658,492,2,1,0
5659,619,2,1,0
5660,1657,1,3,0
5661,562,1,2,0
5662,1144,2,1,0
5663,1323,3,4,0
5664,942,1,3,0
5665,1400,1,2,0
5666,177,1,3,0
5667,1072,1,4,0
5668,244,1,3,0
5669,221,1,2,0
5670,1439,1,2,0
5671,204,3,3,0
5672,1453,2,2,0
5673,1373,1,2,0
5674,852,0,4,0
5675,1269,2,2,0
5676,543,4,2,0
5677,262,2,1,0
5678,1765,2,1,0
5679,569,2,1,0
5680,738,2,2,0
5681,438,3,1,0
5682,117,2,4,0
5683,1238,3,1,0
5684,979,1,5,0
5685,616,2,4,0
5686,327,1,2,0
5687,1808,2,6,0
5688,1721,3,1,0
5689,1814,2,1,0
5690,1932,3,2,0
5691,933,2,1,0
5692,558,2,2,0
5693,1614,3,2,0
5694,1465,2,5,0
5695,1183,3,5,0
5696,1239,3,2,0
5697,1473,1,3,0
5698,1418,22,1,1
5699,798,1,4,0
5700,170,2,3,0
5701,399,2,3,0
5702,1355,4,1,0
5703,1778,2,4,0
5704,347,3,2,0
5705,61,4,0,0
5706,1251,3,2,0
5707,258,2,1,0
5708,1007,3,2,0
5709,1268,2,2,0
5710,131,1,3,0
5711,629,4,0,0
5712,1485,2,2,0
5713,342,1,4,0
5714,853,1,4,0
5715,176,2,2,0
5716,1331,2,2,0
5717,448,1,5,0
5718,966,3,0,0
5719,1644,3,6,0
5720,1453,0,4,0
5721,1692,4,1,0
5722,1991,2,1,0
5723,1769,2,1,0
5724,1894,1,3,0
5725,252,3,2,0
5726,544,3,1,0
5727,95,1,2,0
5728,244,2,3,0
5729,1557,2,2,0
5730,407,2,3,0
5731,976,3,4,0
5732,451,1,3,0
5733,1269,3,2,0
5734,1460,1,2,0
5735,1078,1,3,0
5736,1553,0,7,0
5737,793,4,0,0
5738,1932,1,3,0
5739,1379,2,1,0
5740,374,3,0,0
5741,1521,3,1,0
5742,677,3,1,0
5743,1273,1,2,0
5744,454,2,3,0
5745,72,2,1,0
5746,35,3,1,0
5747,1121,4,2,0
5748,747,1,2,0
5749,904,2,1,0
5750,517,2,5,0
5751,325,1,3,0
5752,738,1,4,0
5753,1965,1,4,0
5754,277,1,3,0
5755,1731,2,1,0
5756,1281,4,0,0
5757,178,2,3,0
5758,64,2,4,0
5759,1675,0,3,0
5760,264,36,0,1
5761,1671,2,3,0
5762,581,1,2,0
5763,1298,2,3,0
5764,935,3,0,0
5765,97,1,2,0
5766,730,2,4,0
5767,356,3,4,0
5768,669,2,4,0
5769,1718,3,3,0
5770,1289,2,2,0
5771,1900,3,3,0
5772,1768,1,5,0
5773,1191,2,7,0
5774,1149,2,3,0
5775,968,1,5,0
5776,480,3,1,0
5777,1056,3,2,0
5778,552,1,4,0
5779,1133,4,5,0
5780,545,1,2,0
5781,1670,2,1,0
5782,1414,2,4,0
5783,512,1,6,0
5784,1684,2,6,0
5785,145,1,3,0
5786,619,2,1,0
5787,1161,2,3,0
5788,321,0,3,0
5789,791,0,3,0
5790,169,3,5,0
5791,574,24,2,1
5792,894,2,2,0
5793,737,0,3,0
5794,1995,1,2,0
5795,1568,2,5,0
5796,1553,1,5,0
5797,103,2,2,0
5798,1614,1,2,0
5799,1836,3,1,0
5800,1605,3,2,0
5801,1914,4,3,0
5802,551,3,3,0
5803,1356,22,2,1
5804,419,1,2,0
5805,616,2,2,0
5806,1720,26,2,1
5807,277,1,3,0
5808,1890,1,3,0
5809,840,3,1,0
5810,1063,2,4,0
5811,924,2,2,0
5812,330,1,4,0
5813,1540,1,3,0
5814,1030,2,1,0
5815,1307,2,1,0
5816,1399,2,2,0
5817,1609,2,2,0
5818,1842,0,3,0
5819,1758,2,3,0
5820,1782,3,1,0
5821,1987,5,1,0
5822,1875,3,0,0
5823,1471,3,1,0
5824,1523,2,1,0
5825,754,0,4,0
5826,1136,2,3,0
5827,296,1,4,0
5828,317,2,3,0
5829,531,1,4,0
5830,129,4,2,0
5831,187,5,1,0
5832,456,1,3,0
5833,1693,1,4,0
5834,253,1,4,0
5835,643,3,2,0
5836,104,2,5,0
5837,1180,3,4,0
5838,750,2,5,0
5839,864,2,3,0
5840,1027,1,2,0
5841,1840,3,1,0
5842,200,0,5,0
5843,866,2,3,0
5844,1430,1,5,0
5845,577,2,1,0
5846,492,3,2,0
5847,620,2,3,0
5848,557,1,6,0
5849,517,2,3,0
5850,685,2,1,0
5851,1960,2,5,0
5852,1785,2,3,0
5853,1729,1,4,0
5854,573,2,2,0
5855,1115,1,2,0
5856,619,1,2,0
5857,1820,3,1,0
5858,1275,2,3,0
5859,438,2,1,0
5860,1185,3,1,0
5861,870,2,2,0
5862,712,1,2,0
5863,1901,3,3,0
5864,1260,3,1,0
5865,920,3,1,0
5866,194,3,4,0
5867,924,3,0,0
5868,62,5,0,0
5869,1504,2,4,0
5870,1239,3,0,0
5871,1938,0,4,0
5872,913,4,1,0
5873,153,3,2,0
5874,738,4,2,0
5875,1013,2,1,0
5876,1925,1,3,0
5877,678,1,3,0
5878,734,2,1,0
5879,1928,1,2,0
5880,1121,1,2,0
5881,1334,3,4,0
5882,1320,2,5,0
5883,308,5,0,0
5884,1149,2,2,0
5885,1117,0,4,0
5886,1853,2,2,0
5887,681,3,5,0
5888,1418,2,3,0
5889,1094,0,4,0
5890,1517,4,3,0
5891,1408,0,5,0
5892,1620,2,4,0
5893,756,2,1,0
5894,1080,2,4,0
5895,1233,3,0,0
5896,1325,2,4,0
5897,1740,3,1,0
5898,1120,2,2,0
5899,1307,2,1,0
5900,363,4,0,0
5901,162,2,3,0
5902,561,0,5,0
5903,612,2,2,0
5904,1074,3,2,0
5905,742,0,5,0
5906,190,4,2,0
5907,1785,1,3,0
5908,1294,1,2,0
5909,1400,2,2,0
5910,746,2,4,0
5911,1041,2,1,0
5912,1450,2,4,0
5913,1601,1,3,0
5914,275,2,2,0
5915,1855,2,5,0
5916,1377,3,4,0
5917,571,1,3,0
5918,1181,2,2,0
5919,1723,2,3,0
5920,348,4,3,0
5921,622,3,2,0
5922,806,4,3,0
5923,1781,2,2,0
5924,1746,1,2,0
5925,829,3,4,0
5926,1148,5,5,0
5927,1256,1,4,0
5928,1025,2,3,0
5929,900,1,4,0
5930,571,1,3,0
5931,1495,3,1,0
5932,1265,3,2,0
5933,1906,2,1,0
5934,534,3,1,0
5935,689,20,3,1
5936,1104,2,1,0
5937,1057,4,1,0
5938,574,1,3,0
5939,885,2,3,0
5940,1568,0,3,0
5941,1292,1,3,0
5942,971,1,3,0
5943,982,3,1,0
5944,1662,7,4,0
5945,365,0,3,0
5946,495,2,1,0
5947,349,2,1,0
5948,1996,3,2,0
5949,185,1,4,0
5950,1750,2,2,0
5951,954,0,5,0
5952,453,2,4,0
5953,1466,1,3,0
5954,583,1,2,0
5955,1797,2,2,0
5956,1032,2,3,0
5957,1005,1,4,0
5958,393,3,1,0
5959,1601,2,2,0
5960,1657,2,2,0
5961,1639,2,1,0
5962,679,1,3,0
5963,1328,3,0,0
5964,1640,1,3,0
5965,1752,1,4,0
5966,1312,2,3,0
5967,1002,2,2,0
5968,1836,2,4,0
5969,974,0,3,0
5970,954,2,2,0
5971,597,3,2,0
5972,1319,1,5,0
5973,1563,3,3,0
5974,1457,3,6,0
5975,1213,3,0,0
5976,1896,1,3,0
5977,1523,33,2,1
5978,1950,2,1,0
5979,584,2,2,0
5980,1311,3,1,0
5981,1471,2,3,0
5982,352,3,1,0
5983,1343,2,2,0
5984,1907,0,4,0
5985,49,37,2,1
5986,830,1,2,0
5987,1692,4,5,0
5988,1579,3,4,0
5989,852,2,4,0
5990,1229,2,2,0
5991,1863,2,2,0
5992,872,2,3,0
5993,490,5,4,0
5994,568,3,2,0
5995,1209,0,3,0
5996,993,3,0,0
5997,782,1,3,0
5998,1495,0,6,0
5999,968,35,1,1
6000,1866,21,1,1
6001,618,3,0,0
6002,316,2,1,0
6003,665,0,5,0
6004,272,3,0,0
6005,1897,3,3,0
6006,1785,1,5,0
6007,260,3,2,0
6008,1253,1,4,0
6009,1187,2,4,0
6010,1663,5,0,0
6011,404,1,2,0
6012,394,2,2,0
6013,338,3,3,0
6014,225,1,2,0
6015,1995,1,4,0
6016,1294,2,1,0
6017,1370,4,2,0
6018,1774,1,4,0
6019,75,3,1,0
6020,1038,1,2,0
6021,673,0,6,0
6022,168,2,1,0
6023,1876,2,4,0
6024,721,2,2,0
6025,1299,0,3,0
6026,1013,3,1,0
6027,342,4,1,0
6028,122,1,3,0
6029,1416,2,2,0
6030,1038,4,2,0
6031,1387,2,1,0
6032,379,0,5,0
6033,1382,3,3,0
6034,1256,1,2,0
6035,863,2,1,0
6036,1742,2,2,0
6037,562,3,2,0
6038,1333,1,3,0
6039,948,1,3,0
6040,753,3,0,0
6041,875,25,4,1
6042,155,3,3,0
6043,1025,4,1,0
6044,95,2,3,0
6045,663,3,2,0
6046,1813,3,1,0
6047,1863,0,5,0
6048,857,1,2,0
6049,1139,2,4,0
6050,187,25,4,1
6051,1081,4,0,0
6052,1719,2,2,0
6053,1711,3,1,0
6054,1227,1,3,0
6055,1088,3,2,0
6056,1644,2,1,0
6057,1655,1,2,0
6058,1051,3,2,0
6059,1900,3,2,0
6060,97,1,3,0
6061,488,1,4,0
6062,767,2,3,0
6063,403,3,0,0
6064,98,0,3,0
6065,1959,1,3,0
6066,799,2,1,0
6067,1582,1,3,0
6068,1222,3,2,0
6069,824,2,4,0
6070,1566,1,4,0
6071,731,2,1,0
6072,1792,3,2,0
6073,1716,3,3,0
6074,1628,2,2,0
6075,1566,3,2,0
6076,1282,2,2,0
6077,1149,1,3,0
6078,1406,1,6,0
6079,1147,2,1,0
6080,936,1,3,0
6081,1088,1,4,0
6082,275,1,2,0
6083,842,2,6,0
6084,1938,4,2,0
6085,1104,3,0,0
6086,1851,2,4,0
6087,1759,2,1,0
6088,925,3,4,0
6089,909,2,2,0
6090,1463,2,5,0
6091,1595,2,5,0
6092,1654,3,2,0
6093,939,2,2,0
6094,1081,0,4,0
6095,1489,3,5,0
6096,88,3,3,0
6097,240,2,2,0
6098,797,1,2,0
6099,1705,2,3,0
6100,1861,4,2,0
6101,312,1,3,0
6102,946,2,1,0
6103,298,2,3,0
6104,1803,2,4,0
6105,496,1,3,0
6106,703,1,4,0
6107,1763,2,3,0
6108,952,0,3,0
6109,799,4,2,0
6110,1887,3,3,0
6111,1392,0,3,0
6112,912,3,0,0
6113,475,2,2,0
6114,1856,2,3,0
6115,268,4,0,0
6116,373,0,5,0
6117,1192,1,2,0
6118,883,2,5,0
6119,1866,5,4,0
6120,639,1,5,0
6121,370,3,1,0
6122,80,3,3,0
6123,757,1,4,0
6124,988,3,0,0
6125,103,0,3,0
6126,403,0,5,0
6127,663,3,2,0
6128,1012,2,4,0
6129,1992,1,2,0
6130,248,2,3,0
6131,699,1,3,0
6132,361,2,2,0
6133,259,0,4,0
6134,934,1,5,0
6135,44,1,6,0
6136,333,1,3,0
6137,80,0,6,0
6138,344,0,3,0
6139,1935,2,2,0
6140,1255,1,3,0
6141,1960,2,4,0
6142,1636,3,3,0
6143,1122,2,1,0
6144,682,1,3,0
6145,412,2,1,0
6146,442,4,1,0
6147,862,3,4,0
6148,1035,2,1,0
6149,976,1,3,0
6150,1871,4,0,0
6151,846,2,3,0
6152,783,3,1,0
